id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event,height
210113,2019,O,Brisbane,119.0,AUS,$,589680.0,atp250,Hard,75.0,24.53,44.74,48.0,3.0,25.927,Two-Handed Backhand,28.57,66.67,JPN,4.0,62.75,Right-Handed,Taro Daniel,14.29,33.33,14.0,32.05,115.39,214.82,15.0,63.73,0.0,50.0,84.0,1,191.0
210114,2019,O,Brisbane,109.0,AUS,$,589680.0,atp250,Hard,75.41,23.73,55.88,40.0,11.0,22.653,One-Handed Backhand,100.0,71.43,USA,4.0,64.21,Right-Handed,Christopher Eubanks,6.67,25.0,15.0,28.57,170.4,227.5,16.0,68.42,1.0,49.72,82.0,1,201.0
210115,2019,O,Brisbane,81.0,AUS,$,589680.0,atp250,Hard,77.08,15.15,44.44,59.09,8.0,22.586,Two-Handed Backhand,50.0,100.0,CHI,3.0,64.0,Right-Handed,Cristian Garin,20.0,-40.0,10.0,32.73,144.24,150.53,10.0,65.33,0.0,51.54,85.0,1,185.0
210116,2019,O,Brisbane,66.0,AUS,$,589680.0,atp250,Hard,93.94,32.43,50.0,42.11,7.0,20.513,Two-Handed Backhand,25.0,,FRA,3.0,62.26,Left-Handed,Ugo Humbert,22.22,100.0,9.0,35.71,121.76,310.2,10.0,77.36,0.0,55.96,73.0,1,188.0
210117,2019,O,Brisbane,79.0,AUS,$,589680.0,atp250,Hard,80.56,29.55,65.0,63.16,8.0,22.723,Two-Handed Backhand,28.57,100.0,AUS,0.0,64.29,Right-Handed,Thanasi Kokkinakis,22.22,80.0,9.0,39.68,143.5,297.84,10.0,75.0,0.0,56.3,84.0,1,193.0
210118,2019,O,Brisbane,55.0,AUS,$,589680.0,atp250,Hard,73.53,42.86,52.63,69.57,3.0,19.333,Two-Handed Backhand,62.5,100.0,SRB,2.0,64.15,Right-Handed,Miomir Kecmanovic,71.43,-42.86,7.0,56.82,246.35,148.45,7.0,66.04,0.0,61.86,75.0,1,183.0
210119,2019,O,Brisbane,157.0,AUS,$,589680.0,atp250,Hard,69.23,24.62,64.44,51.06,2.0,21.661,Two-Handed Backhand,42.86,66.67,AUS,6.0,59.09,Right-Handed,Marc Polmans,18.75,41.18,16.0,35.71,137.29,229.94,17.0,67.27,1.0,51.35,78.0,1,188.0
210120,2019,O,Brisbane,81.0,AUS,$,589680.0,atp250,Hard,77.27,24.32,52.63,50.0,8.0,26.403,Two-Handed Backhand,37.5,50.0,JPN,1.0,69.84,Right-Handed,Yasutaka Uchiyama,27.27,45.45,11.0,35.38,139.1,252.2,11.0,69.84,1.0,52.34,78.0,1,183.0
210121,2019,O,Brisbane,55.0,AUS,$,589680.0,atp250,Hard,93.33,34.78,72.73,52.0,6.0,20.513,Two-Handed Backhand,60.0,,FRA,1.0,73.17,Left-Handed,Ugo Humbert,37.5,100.0,8.0,43.75,184.28,344.23,9.0,87.8,0.0,64.04,73.0,1,188.0
210122,2019,O,Brisbane,74.0,AUS,$,589680.0,atp250,Hard,90.32,33.33,58.82,57.69,12.0,22.723,Two-Handed Backhand,75.0,100.0,AUS,1.0,64.58,Right-Handed,Thanasi Kokkinakis,33.33,55.56,9.0,44.07,199.36,280.28,9.0,79.17,0.0,59.81,84.0,1,193.0
210123,2019,O,Brisbane,127.0,AUS,$,589680.0,atp250,Hard,81.25,21.82,65.79,46.34,13.0,19.333,Two-Handed Backhand,100.0,66.67,SRB,4.0,62.75,Right-Handed,Miomir Kecmanovic,18.75,70.59,16.0,32.29,186.91,289.37,17.0,75.49,0.0,54.55,75.0,1,183.0
210124,2019,O,Brisbane,63.0,AUS,$,589680.0,atp250,Hard,89.66,35.71,64.29,65.22,16.0,26.403,Two-Handed Backhand,44.44,100.0,JPN,1.0,67.44,Right-Handed,Yasutaka Uchiyama,50.0,25.0,8.0,49.02,195.38,261.38,8.0,81.4,0.0,63.83,78.0,1,183.0
210125,2019,O,Brisbane,99.0,AUS,$,589680.0,atp250,Hard,76.92,21.95,60.0,33.33,15.0,31.884,Two-Handed Backhand,33.33,66.67,FRA,4.0,59.77,Right-Handed,Jeremy Chardy,14.29,66.67,14.0,27.03,102.9,274.36,15.0,70.11,0.0,50.31,75.0,1,188.0
210126,2019,O,Brisbane,79.0,AUS,$,589680.0,atp250,Hard,86.05,36.36,36.36,50.0,9.0,27.623,One-Handed Backhand,100.0,85.71,BUL,6.0,56.58,Right-Handed,Grigor Dimitrov,33.33,-30.0,9.0,40.43,219.7,151.99,10.0,64.47,0.0,55.28,81.0,1,191.0
210127,2019,O,Brisbane,60.0,AUS,$,589680.0,atp250,Hard,89.29,41.94,40.0,77.78,1.0,19.87,Two-Handed Backhand,55.56,75.0,AUS,2.0,65.12,Right-Handed,Alex de Minaur,62.5,12.5,8.0,55.1,237.77,205.9,8.0,72.09,0.0,63.04,69.0,1,183.0
210128,2019,O,Brisbane,144.0,AUS,$,589680.0,atp250,Hard,79.45,20.83,59.09,47.06,8.0,26.37,Two-Handed Backhand,10.0,100.0,USA,4.0,62.39,Right-Handed,Denis Kudla,5.88,52.94,17.0,31.71,83.77,257.88,17.0,71.79,1.0,51.25,79.0,1,180.0
210129,2019,O,Brisbane,128.0,AUS,$,589680.0,atp250,Hard,78.75,22.08,61.54,33.33,44.0,23.677,Two-Handed Backhand,0.0,50.0,AUS,3.0,67.23,Right-Handed,Nick Kyrgios,0.0,83.33,18.0,25.66,55.41,331.85,18.0,73.11,2.0,50.0,85.0,1,193.0
210130,2019,O,Brisbane,61.0,AUS,$,589680.0,atp250,Hard,88.0,37.93,60.0,65.0,5.0,19.333,Two-Handed Backhand,50.0,100.0,SRB,2.0,55.56,Right-Handed,Miomir Kecmanovic,50.0,75.0,8.0,48.98,202.93,281.56,8.0,75.56,0.0,61.7,75.0,1,183.0
210131,2019,O,Brisbane,88.0,AUS,$,589680.0,atp250,Hard,71.79,32.35,59.26,59.09,6.0,31.626,Two-Handed Backhand,75.0,80.0,GBR,4.0,59.09,Right-Handed,Andy Murray,33.33,10.0,9.0,42.86,199.78,202.15,10.0,66.67,0.0,55.74,82.0,1,191.0
210132,2019,O,Brisbane,153.0,AUS,$,589680.0,atp250,Hard,72.06,30.16,50.0,53.49,8.0,29.545,Two-Handed Backhand,27.78,60.0,AUS,2.0,69.39,Right-Handed,John Millman,33.33,46.67,15.0,39.62,144.76,244.11,15.0,65.31,1.0,51.96,79.0,1,183.0
210133,2019,O,Brisbane,47.0,AUS,$,589680.0,atp250,Hard,93.1,46.67,55.56,84.62,18.0,28.01,Two-Handed Backhand,50.0,,CAN,0.0,76.32,Right-Handed,Milos Raonic,57.14,100.0,7.0,58.14,238.42,342.97,8.0,84.21,0.0,70.37,98.0,1,196.0
210134,2019,O,Brisbane,102.0,AUS,$,589680.0,atp250,Hard,80.49,26.09,57.14,33.33,11.0,33.704,Two-Handed Backhand,66.67,66.67,FRA,1.0,53.95,Right-Handed,Jo-Wilfried Tsonga,18.18,54.55,11.0,27.87,144.27,256.12,11.0,69.74,1.0,51.09,93.0,1,188.0
210135,2019,O,Brisbane,77.0,AUS,$,589680.0,atp250,Hard,79.31,48.48,53.85,61.29,1.0,24.696,Two-Handed Backhand,38.46,0.0,AUS,2.0,69.05,Right-Handed,Jordan Thompson,71.43,87.5,7.0,54.69,219.67,288.7,8.0,71.43,0.0,61.32,82.0,1,183.0
210136,2019,O,Brisbane,90.0,AUS,$,589680.0,atp250,Hard,90.7,22.22,66.67,53.33,12.0,26.403,Two-Handed Backhand,100.0,,JPN,0.0,74.14,Right-Handed,Yasutaka Uchiyama,9.09,100.0,11.0,34.67,184.65,343.5,11.0,84.48,1.0,56.39,78.0,1,183.0
210137,2019,O,Brisbane,99.0,AUS,$,589680.0,atp250,Hard,86.21,18.64,65.38,52.38,17.0,31.884,Two-Handed Backhand,60.0,100.0,FRA,5.0,69.05,Right-Handed,Jeremy Chardy,21.43,73.33,14.0,27.5,152.45,305.97,15.0,79.76,0.0,54.27,75.0,1,188.0
