id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event,height
147502,2014,O,Brisbane,62.0,AUS,$,511825.0,atp250,Hard,80.65,24.39,78.95,64.71,2.0,25.279,Two-Handed Backhand,66.67,,JPN,1.0,62.0,Right-Handed,Yuichi Sugita,20.0,100.0,10.0,36.21,175.76,322.59,10.0,80.0,0.0,56.48,72.0,1,175.0
147503,2014,O,Brisbane,76.0,AUS,$,511825.0,atp250,Hard,78.26,30.77,52.0,61.11,1.0,28.889,Two-Handed Backhand,66.67,100.0,TPE,2.0,64.79,Right-Handed,Jimmy Wang,22.22,40.0,9.0,40.35,180.77,234.05,10.0,69.01,0.0,56.25,73.0,1,180.0
147504,2014,O,Brisbane,51.0,AUS,$,511825.0,atp250,Hard,77.42,28.57,50.0,65.38,10.0,26.887,Two-Handed Backhand,66.67,,GBR,2.0,60.78,Right-Handed,James Ward,50.0,100.0,8.0,48.94,210.62,296.2,8.0,66.67,0.0,58.16,78.0,1,188.0
147505,2014,O,Brisbane,84.0,AUS,$,511825.0,atp250,Hard,85.71,25.0,59.09,50.0,4.0,22.768,Two-Handed Backhand,28.57,100.0,USA,2.0,61.4,Right-Handed,Rhyne Williams,20.0,60.0,10.0,35.48,123.57,268.21,10.0,75.44,0.0,54.62,84.0,1,185.0
147506,2014,O,Brisbane,65.0,AUS,$,511825.0,atp250,Hard,82.5,28.21,60.0,59.38,5.0,22.29,Two-Handed Backhand,33.33,,CHN,1.0,72.73,Right-Handed,Di Wu,30.0,100.0,10.0,42.25,150.91,319.23,10.0,76.36,0.0,57.14,65.0,1,173.0
147507,2014,O,Brisbane,102.0,AUS,$,511825.0,atp250,Hard,86.0,25.93,45.16,50.0,14.0,23.198,One-Handed Backhand,50.0,33.33,ROU,3.0,61.73,Right-Handed,Marius Copil,21.43,73.33,14.0,32.89,147.35,277.22,15.0,70.37,0.0,52.23,90.0,1,191.0
147508,2014,O,Brisbane,71.0,AUS,$,511825.0,atp250,Hard,85.71,30.77,55.0,38.89,6.0,21.642,Two-Handed Backhand,50.0,,USA,2.0,63.64,Right-Handed,Ryan Harrison,20.0,100.0,10.0,33.33,139.66,308.35,10.0,74.55,0.0,53.57,84.0,1,185.0
147509,2014,O,Brisbane,123.0,AUS,$,511825.0,atp250,Hard,85.71,23.73,64.0,27.03,17.0,22.779,Two-Handed Backhand,50.0,0.0,FRA,6.0,49.49,Right-Handed,Pierre-Hugues Herbert,5.56,94.44,18.0,25.0,106.31,304.65,18.0,74.75,1.0,50.26,75.0,1,188.0
147510,2014,O,Brisbane,87.0,AUS,$,511825.0,atp250,Hard,71.05,34.88,68.75,51.43,4.0,25.612,Two-Handed Backhand,30.0,100.0,JPN,0.0,54.29,Right-Handed,Tatsuma Ito,30.0,11.11,10.0,42.31,146.31,209.2,9.0,70.0,1.0,55.41,75.0,1,180.0
147511,2014,O,Brisbane,91.0,AUS,$,511825.0,atp250,Hard,70.59,24.39,52.0,57.69,7.0,26.897,Two-Handed Backhand,100.0,88.89,USA,1.0,67.11,Right-Handed,Alex Kuznetsov,27.27,-70.0,11.0,37.31,209.36,125.69,10.0,64.47,1.0,51.75,78.0,1,183.0
147512,2014,O,Brisbane,85.0,AUS,$,511825.0,atp250,Hard,80.0,34.15,50.0,55.88,6.0,17.717,Two-Handed Backhand,27.27,0.0,AUS,2.0,68.97,Right-Handed,Thanasi Kokkinakis,27.27,90.91,11.0,44.0,144.57,293.87,11.0,70.69,0.0,55.64,84.0,1,193.0
147513,2014,O,Brisbane,113.0,AUS,$,511825.0,atp250,Hard,68.42,23.81,44.0,51.28,3.0,25.279,Two-Handed Backhand,60.0,40.0,JPN,3.0,69.51,Right-Handed,Yuichi Sugita,23.08,46.15,13.0,37.04,158.17,228.09,13.0,60.98,0.0,49.08,72.0,1,175.0
147514,2014,O,Brisbane,62.0,AUS,$,511825.0,atp250,Hard,81.48,54.17,47.62,60.0,1.0,22.29,Two-Handed Backhand,55.56,50.0,CHN,0.0,56.25,Right-Handed,Di Wu,62.5,33.33,8.0,56.82,232.22,219.68,9.0,66.67,0.0,61.96,65.0,1,173.0
147515,2014,O,Brisbane,54.0,AUS,$,511825.0,atp250,Hard,84.38,50.0,56.25,18.18,11.0,23.198,One-Handed Backhand,75.0,,ROU,1.0,66.67,Right-Handed,Marius Copil,37.5,100.0,8.0,41.86,180.68,317.29,9.0,75.0,0.0,59.34,90.0,1,191.0
147516,2014,O,Brisbane,92.0,AUS,$,511825.0,atp250,Hard,80.0,41.3,39.29,45.71,10.0,21.642,Two-Handed Backhand,40.0,60.0,USA,3.0,61.64,Right-Handed,Ryan Harrison,36.36,27.27,11.0,43.21,163.38,215.2,11.0,64.38,0.0,53.25,84.0,1,185.0
147517,2014,O,Brisbane,68.0,AUS,$,511825.0,atp250,Hard,82.61,42.42,51.72,61.11,5.0,17.717,Two-Handed Backhand,57.14,0.0,AUS,4.0,44.23,Right-Handed,Thanasi Kokkinakis,50.0,88.89,8.0,49.02,210.68,268.45,9.0,65.38,0.0,57.28,84.0,1,193.0
147518,2014,O,Brisbane,98.0,AUS,$,511825.0,atp250,Hard,77.27,21.43,78.57,39.39,1.0,25.279,Two-Handed Backhand,20.0,100.0,JPN,1.0,61.11,Right-Handed,Yuichi Sugita,8.33,50.0,12.0,29.33,89.16,266.96,12.0,77.78,1.0,53.06,72.0,1,175.0
147519,2014,O,Brisbane,142.0,AUS,$,511825.0,atp250,Hard,86.44,19.64,51.92,34.09,14.0,25.252,Two-Handed Backhand,33.33,100.0,CRO,7.0,53.15,Right-Handed,Marin Cilic,5.88,76.47,17.0,26.0,92.95,274.99,17.0,70.27,1.0,49.29,89.0,1,198.0
147520,2014,O,Brisbane,109.0,AUS,$,511825.0,atp250,Hard,68.0,42.59,57.69,50.0,10.0,26.879,Two-Handed Backhand,44.44,57.14,FRA,2.0,65.79,Right-Handed,Jeremy Chardy,33.33,8.33,12.0,45.45,170.37,207.82,12.0,64.47,1.0,54.27,75.0,1,188.0
147521,2014,O,Brisbane,174.0,AUS,$,511825.0,atp250,Hard,88.0,21.11,50.94,38.89,31.0,23.198,One-Handed Backhand,0.0,100.0,ROU,2.0,58.59,Right-Handed,Marius Copil,0.0,77.78,18.0,26.19,60.0,304.31,18.0,72.66,2.0,49.61,90.0,1,191.0
147522,2014,O,Brisbane,58.0,AUS,$,511825.0,atp250,Hard,91.3,38.46,75.0,52.94,6.0,22.618,One-Handed Backhand,37.5,,BUL,1.0,53.49,Right-Handed,Grigor Dimitrov,37.5,100.0,8.0,42.86,166.4,324.79,9.0,83.72,0.0,60.61,81.0,1,191.0
147523,2014,O,Brisbane,73.0,AUS,$,511825.0,atp250,Hard,80.0,44.19,28.57,46.15,5.0,26.091,Two-Handed Backhand,40.0,33.33,AUS,7.0,65.57,Right-Handed,Matthew Ebden,44.44,60.0,9.0,44.64,174.78,232.15,10.0,62.3,0.0,53.85,80.0,1,188.0
147524,2014,O,Brisbane,95.0,AUS,$,511825.0,atp250,Hard,90.2,27.12,52.63,44.44,23.0,26.193,One-Handed Backhand,0.0,100.0,AUS,2.0,72.86,Right-Handed,Sam Groth,0.0,83.33,12.0,32.56,71.56,320.02,12.0,80.0,2.0,53.85,100.0,1,193.0
147525,2014,O,Brisbane,101.0,AUS,$,511825.0,atp250,Hard,84.38,35.56,53.33,51.61,4.0,32.846,Two-Handed Backhand,26.67,75.0,AUS,1.0,51.61,Right-Handed,Lleyton Hewitt,36.36,30.0,11.0,42.11,150.2,222.32,10.0,69.35,0.0,54.35,77.0,1,178.0
147526,2014,O,Brisbane,75.0,AUS,$,511825.0,atp250,Hard,80.0,57.14,56.0,36.67,13.0,32.274,One-Handed Backhand,66.67,33.33,ESP,3.0,54.55,Left-Handed,Feliciano Lopez,40.0,60.0,10.0,46.55,200.48,260.55,10.0,69.09,0.0,57.52,88.0,1,188.0
147527,2014,O,Brisbane,107.0,AUS,$,511825.0,atp250,Hard,77.97,14.0,43.9,57.14,15.0,31.938,One-Handed Backhand,50.0,66.67,FRA,4.0,59.0,Right-Handed,Nicolas Mahut,14.29,33.33,14.0,29.49,135.43,225.2,15.0,64.0,0.0,48.88,82.0,1,191.0
147528,2014,O,Brisbane,161.0,AUS,$,511825.0,atp250,Hard,63.24,32.89,59.09,56.1,11.0,28.389,Two-Handed Backhand,36.36,55.56,AUS,3.0,60.71,Right-Handed,Marinko Matosevic,23.53,17.65,17.0,41.03,148.89,208.69,17.0,61.61,1.0,51.09,86.0,1,193.0
147529,2014,O,Brisbane,72.0,AUS,$,511825.0,atp250,Hard,66.67,20.69,52.94,72.73,5.0,32.432,Two-Handed Backhand,60.0,100.0,FIN,3.0,76.06,Left-Handed,Jarkko Nieminen,37.5,-11.11,8.0,43.14,190.92,186.55,9.0,63.38,0.0,54.92,78.0,1,185.0
147530,2014,O,Brisbane,77.0,AUS,$,511825.0,atp250,Hard,90.0,35.0,38.89,47.83,18.0,26.225,Two-Handed Backhand,33.33,66.67,USA,1.0,68.97,Right-Handed,Sam Querrey,27.27,54.55,11.0,39.68,143.43,269.4,11.0,74.14,0.0,56.2,95.0,1,198.0
147531,2014,O,Brisbane,96.0,AUS,$,511825.0,atp250,Hard,85.11,23.81,53.33,46.67,16.0,25.252,Two-Handed Backhand,33.33,100.0,CRO,4.0,61.04,Right-Handed,Marin Cilic,16.67,16.67,12.0,33.33,120.48,228.15,12.0,72.73,0.0,53.69,89.0,1,198.0
147532,2014,O,Brisbane,122.0,AUS,$,511825.0,atp250,Hard,86.67,26.42,65.0,53.06,10.0,26.879,Two-Handed Backhand,50.0,33.33,FRA,3.0,52.94,Right-Handed,Jeremy Chardy,25.0,76.47,16.0,39.22,154.48,288.08,17.0,76.47,0.0,56.15,75.0,1,188.0
147533,2014,O,Brisbane,88.0,AUS,$,511825.0,atp250,Hard,86.84,28.12,57.14,47.62,10.0,23.198,One-Handed Backhand,33.33,100.0,ROU,0.0,57.58,Right-Handed,Marius Copil,20.0,27.27,10.0,39.19,129.08,238.83,11.0,74.24,0.0,55.71,90.0,1,191.0
147534,2014,O,Brisbane,68.0,AUS,$,511825.0,atp250,Hard,79.41,40.0,63.64,50.0,9.0,32.389,One-Handed Backhand,75.0,100.0,SUI,0.0,60.71,Right-Handed,Roger Federer,33.33,11.11,9.0,44.44,198.33,223.87,9.0,73.21,0.0,57.98,85.0,1,185.0
147535,2014,O,Brisbane,146.0,AUS,$,511825.0,atp250,Hard,79.03,25.0,52.94,47.62,18.0,26.193,One-Handed Backhand,40.0,62.5,AUS,7.0,54.87,Right-Handed,Sam Groth,11.76,23.53,17.0,33.64,124.38,221.37,17.0,67.26,2.0,50.67,100.0,1,193.0
147536,2014,O,Brisbane,99.0,AUS,$,511825.0,atp250,Hard,76.74,19.44,54.05,65.38,11.0,32.846,Two-Handed Backhand,50.0,90.0,AUS,2.0,53.75,Right-Handed,Lleyton Hewitt,30.0,-72.73,10.0,38.71,164.83,120.82,11.0,66.25,0.0,54.23,77.0,1,178.0
147537,2014,O,Brisbane,139.0,AUS,$,511825.0,atp250,Hard,71.88,23.73,54.17,45.24,4.0,28.389,Two-Handed Backhand,50.0,75.0,AUS,3.0,57.14,Right-Handed,Marinko Matosevic,17.65,-23.53,17.0,32.67,136.61,160.66,17.0,64.29,1.0,49.3,86.0,1,193.0
147538,2014,O,Brisbane,62.0,AUS,$,511825.0,atp250,Hard,81.48,26.92,71.43,52.38,1.0,24.0,Two-Handed Backhand,50.0,,JPN,1.0,56.25,Right-Handed,Kei Nishikori,33.33,100.0,9.0,38.3,162.64,309.16,9.0,77.08,0.0,57.89,73.0,1,178.0
147539,2014,O,Brisbane,69.0,AUS,$,511825.0,atp250,Hard,85.0,21.95,91.67,42.11,7.0,26.879,Two-Handed Backhand,40.0,100.0,FRA,0.0,76.92,Right-Handed,Jeremy Chardy,18.18,63.64,11.0,28.33,122.24,324.23,11.0,86.54,0.0,55.36,75.0,1,188.0
147540,2014,O,Brisbane,58.0,AUS,$,511825.0,atp250,Hard,84.0,46.67,56.25,70.83,9.0,32.389,One-Handed Backhand,55.56,100.0,SUI,1.0,60.98,Right-Handed,Roger Federer,71.43,14.29,7.0,57.41,244.48,223.51,7.0,73.17,0.0,64.21,85.0,1,185.0
147541,2014,O,Brisbane,72.0,AUS,$,511825.0,atp250,Hard,84.0,26.67,65.22,68.97,5.0,32.846,Two-Handed Backhand,80.0,66.67,AUS,1.0,52.08,Right-Handed,Lleyton Hewitt,44.44,44.44,9.0,47.46,220.08,249.75,9.0,75.0,0.0,59.81,77.0,1,178.0
147542,2014,O,Brisbane,157.0,AUS,$,511825.0,atp250,Hard,77.59,26.92,55.32,50.75,6.0,24.0,Two-Handed Backhand,20.0,93.33,JPN,2.0,55.24,Right-Handed,Kei Nishikori,20.0,-93.33,15.0,40.34,117.67,98.81,15.0,67.62,0.0,53.12,73.0,1,178.0
147543,2014,O,Brisbane,116.0,AUS,$,511825.0,atp250,Hard,82.14,16.28,58.97,51.16,20.0,32.389,One-Handed Backhand,66.67,100.0,SUI,3.0,58.95,Right-Handed,Roger Federer,14.29,87.5,14.0,33.72,148.39,304.56,16.0,72.63,0.0,54.14,85.0,1,185.0
147544,2014,O,Brisbane,150.0,AUS,$,511825.0,atp250,Hard,88.89,27.87,52.63,50.0,7.0,32.846,Two-Handed Backhand,16.67,85.71,AUS,3.0,44.12,Right-Handed,Lleyton Hewitt,13.33,18.75,15.0,36.63,107.87,208.39,16.0,68.63,0.0,52.71,77.0,1,178.0
147545,2014,O,Brisbane,127.0,AUS,$,511825.0,atp250,Hard,80.0,30.91,50.98,54.84,4.0,32.846,Two-Handed Backhand,36.36,90.0,AUS,4.0,49.5,Right-Handed,Lleyton Hewitt,30.77,-46.15,13.0,39.53,152.88,134.33,13.0,65.35,0.0,53.48,77.0,1,178.0
147596,2014,O,Doha,,QAT,$,1195500.0,atp250,Hard,,,,,,30.685,Two-Handed Backhand,,,RUS,,,Right-Handed,Alex Bogomolov Jr.,,,,,,,,,,,75.0,1,178.0
147597,2014,O,Doha,82.0,QAT,$,1195500.0,atp250,Hard,82.35,50.0,58.62,30.0,16.0,29.059,Two-Handed Backhand,30.0,50.0,GER,3.0,53.97,Right-Handed,Dustin Brown,30.0,45.45,10.0,44.44,140.0,253.4,11.0,71.43,1.0,57.04,78.0,1,196.0
147598,2014,O,Doha,106.0,QAT,$,1195500.0,atp250,Hard,67.92,32.65,48.28,58.82,13.0,26.741,Two-Handed Backhand,42.86,75.0,GER,1.0,64.63,Right-Handed,Matthias Bachinger,27.27,-27.27,11.0,43.37,161.61,165.56,11.0,60.98,1.0,52.12,86.0,1,188.0
147599,2014,O,Doha,41.0,QAT,$,1195500.0,atp250,Hard,80.0,67.86,60.0,63.64,4.0,21.25,One-Handed Backhand,50.0,0.0,ITA,0.0,66.67,Right-Handed,Marco Cecchinato,100.0,83.33,7.0,66.0,281.49,294.0,6.0,73.33,0.0,68.75,78.0,1,185.0
147600,2014,O,Doha,100.0,QAT,$,1195500.0,atp250,Hard,60.0,38.1,44.0,71.88,0.0,20.924,Two-Handed Backhand,46.15,20.0,JPN,1.0,64.29,Right-Handed,Taro Daniel,54.55,45.45,11.0,52.7,210.67,212.74,11.0,54.29,0.0,53.47,84.0,1,191.0
147601,2014,O,Doha,61.0,QAT,$,1195500.0,atp250,Hard,68.42,56.0,50.0,65.0,4.0,23.602,One-Handed Backhand,55.56,83.33,GBR,3.0,70.37,Right-Handed,Daniel Evans,62.5,-37.5,8.0,60.0,239.06,152.29,8.0,62.96,0.0,61.62,75.0,1,175.0
147602,2014,O,Doha,28.0,QAT,$,1195500.0,atp250,Hard,100.0,66.67,84.62,93.33,4.0,24.456,Two-Handed Backhand,75.0,,GER,0.0,50.0,Right-Handed,Peter Gojowczyk,100.0,100.0,6.0,80.0,335.0,338.62,6.0,92.31,0.0,85.71,83.0,1,188.0
147603,2014,O,Doha,77.0,QAT,$,1195500.0,atp250,Hard,75.0,37.5,50.0,45.83,9.0,34.478,Two-Handed Backhand,75.0,83.33,CZE,2.0,62.5,Right-Handed,Jan Hernych,30.0,-10.0,10.0,41.07,188.33,184.5,10.0,65.62,0.0,54.17,83.0,1,188.0
147604,2014,O,Doha,31.0,QAT,$,1195500.0,atp250,Hard,94.44,70.0,77.78,80.95,6.0,30.395,Two-Handed Backhand,85.71,,CZE,1.0,66.67,Right-Handed,Jan Hajek,100.0,100.0,6.0,77.42,336.67,343.89,6.0,88.89,0.0,82.76,80.0,1,180.0
147605,2014,O,Doha,79.0,QAT,$,1195500.0,atp250,Hard,75.0,35.9,57.89,44.83,6.0,33.088,Unknown Backhand,37.5,0.0,SVK,1.0,67.8,Right-Handed,Ivo Klec,27.27,90.91,11.0,39.71,145.5,296.6,11.0,69.49,0.0,53.54,79.0,1,183.0
147606,2014,O,Doha,33.0,QAT,$,1195500.0,atp250,Hard,100.0,63.64,66.67,77.27,4.0,26.817,Two-Handed Backhand,75.0,,SLO,3.0,57.14,Right-Handed,Blaz Kavcic,100.0,100.0,6.0,72.73,315.91,324.81,6.0,85.71,0.0,78.69,78.0,1,188.0
147607,2014,O,Doha,76.0,QAT,$,1195500.0,atp250,Hard,72.22,34.78,51.72,66.67,4.0,21.841,Two-Handed Backhand,40.0,83.33,SRB,1.0,55.38,Right-Handed,Filip Krajinovic,40.0,-22.22,10.0,45.71,181.45,160.11,9.0,63.08,0.0,54.07,75.0,1,185.0
147608,2014,O,Doha,124.0,QAT,$,1195500.0,atp250,Hard,72.73,37.84,43.18,44.44,3.0,25.87,Two-Handed Backhand,66.67,60.0,RUS,2.0,60.0,Right-Handed,Valery Rudnev,25.0,0.0,16.0,39.13,173.95,176.91,16.0,60.91,1.0,50.99,,1,
147609,2014,O,Doha,60.0,QAT,$,1195500.0,atp250,Hard,86.21,28.57,57.69,72.73,1.0,32.838,Two-Handed Backhand,50.0,100.0,FRA,4.0,52.73,Right-Handed,Florent Serra,37.5,77.78,8.0,45.61,188.8,271.4,9.0,72.73,0.0,58.93,78.0,1,180.0
147610,2014,O,Doha,112.0,QAT,$,1195500.0,atp250,Hard,67.27,35.19,41.38,70.27,4.0,23.68,Two-Handed Backhand,66.67,50.0,GER,3.0,65.48,Right-Handed,Jan-Lennard Struff,42.86,14.29,14.0,49.45,214.98,189.41,14.0,58.33,0.0,53.71,92.0,1,193.0
147611,2014,O,Doha,80.0,QAT,$,1195500.0,atp250,Hard,67.86,50.0,61.29,50.0,6.0,20.322,One-Handed Backhand,50.0,60.0,AUT,2.0,47.46,Right-Handed,Dominic Thiem,40.0,20.0,10.0,50.0,190.0,200.61,10.0,64.41,0.0,56.8,79.0,1,185.0
147612,2014,O,Doha,52.0,QAT,$,1195500.0,atp250,Hard,83.33,44.74,66.67,55.17,7.0,29.059,Two-Handed Backhand,44.44,,GER,3.0,53.33,Right-Handed,Dustin Brown,44.44,100.0,9.0,49.25,188.8,307.33,8.0,75.56,0.0,59.82,78.0,1,196.0
147613,2014,O,Doha,126.0,QAT,$,1195500.0,atp250,Hard,85.48,30.88,38.89,42.11,11.0,26.741,Two-Handed Backhand,28.57,71.43,GER,5.0,63.27,Right-Handed,Matthias Bachinger,13.33,25.0,15.0,34.91,114.89,218.64,16.0,68.37,1.0,50.98,86.0,1,188.0
147614,2014,O,Doha,113.0,QAT,$,1195500.0,atp250,Hard,69.49,29.31,47.06,56.52,6.0,20.924,Two-Handed Backhand,57.14,55.56,JPN,0.0,63.44,Right-Handed,Taro Daniel,28.57,6.67,14.0,37.04,171.55,192.66,15.0,61.29,0.0,50.0,84.0,1,191.0
147615,2014,O,Doha,125.0,QAT,$,1195500.0,atp250,Hard,67.61,23.64,50.0,30.43,4.0,23.602,One-Handed Backhand,66.67,70.0,GBR,6.0,58.68,Right-Handed,Daniel Evans,13.33,-13.33,15.0,25.64,134.07,160.95,15.0,60.33,1.0,46.73,75.0,1,175.0
147616,2014,O,Doha,78.0,QAT,$,1195500.0,atp250,Hard,73.47,44.44,50.0,53.33,6.0,24.456,Two-Handed Backhand,33.33,66.67,GER,2.0,69.01,Right-Handed,Peter Gojowczyk,44.44,0.0,9.0,48.0,175.56,196.48,10.0,66.2,1.0,56.85,83.0,1,188.0
147617,2014,O,Doha,74.0,QAT,$,1195500.0,atp250,Hard,87.1,40.62,59.26,28.0,12.0,33.088,Unknown Backhand,66.67,,SVK,1.0,53.45,Right-Handed,Ivo Klec,20.0,100.0,10.0,35.09,155.29,310.8,10.0,74.14,0.0,54.78,79.0,1,183.0
147618,2014,O,Doha,127.0,QAT,$,1195500.0,atp250,Hard,72.55,34.55,59.38,47.5,3.0,26.817,Two-Handed Backhand,60.0,57.14,SLO,1.0,61.45,Right-Handed,Blaz Kavcic,40.0,26.67,15.0,40.0,182.05,222.04,15.0,67.47,0.0,52.81,78.0,1,188.0
147619,2014,O,Doha,84.0,QAT,$,1195500.0,atp250,Hard,69.23,40.38,67.74,33.33,4.0,20.322,One-Handed Backhand,75.0,71.43,AUT,2.0,55.71,Right-Handed,Dominic Thiem,25.0,0.0,12.0,38.36,173.72,194.69,12.0,68.57,0.0,53.15,79.0,1,185.0
147620,2014,O,Doha,57.0,QAT,$,1195500.0,atp250,Hard,72.5,38.1,45.45,54.17,7.0,29.059,Two-Handed Backhand,80.0,85.71,GER,2.0,64.52,Right-Handed,Dustin Brown,50.0,-44.44,8.0,46.67,222.26,143.03,9.0,62.9,0.0,56.07,78.0,1,196.0
147621,2014,O,Doha,65.0,QAT,$,1195500.0,atp250,Hard,74.29,50.0,58.33,56.25,5.0,23.602,One-Handed Backhand,83.33,50.0,GBR,1.0,74.47,Right-Handed,Daniel Evans,62.5,62.5,8.0,52.0,252.08,273.59,8.0,70.21,0.0,60.82,75.0,1,175.0
147622,2014,O,Doha,82.0,QAT,$,1195500.0,atp250,Hard,78.57,46.97,57.14,61.9,7.0,24.456,Two-Handed Backhand,50.0,33.33,GER,0.0,57.14,Right-Handed,Peter Gojowczyk,55.56,55.56,9.0,50.57,214.43,255.41,9.0,69.39,0.0,57.35,83.0,1,188.0
147623,2014,O,Doha,90.0,QAT,$,1195500.0,atp250,Hard,89.74,18.0,72.73,62.5,4.0,20.322,One-Handed Backhand,33.33,,AUT,0.0,63.93,Right-Handed,Dominic Thiem,9.09,100.0,11.0,32.43,122.92,330.41,11.0,83.61,1.0,55.56,79.0,1,185.0
147624,2014,O,Doha,56.0,QAT,$,1195500.0,atp250,Hard,83.33,40.62,58.82,61.54,5.0,29.059,Two-Handed Backhand,57.14,50.0,GER,3.0,63.83,Right-Handed,Dustin Brown,44.44,66.67,9.0,50.0,203.75,274.65,9.0,74.47,0.0,60.95,78.0,1,196.0
147625,2014,O,Doha,80.0,QAT,$,1195500.0,atp250,Hard,68.52,33.33,70.0,66.67,8.0,26.451,One-Handed Backhand,28.57,100.0,GER,1.0,72.97,Right-Handed,Daniel Brands,20.0,0.0,10.0,40.91,148.57,218.49,10.0,68.92,0.0,55.71,92.0,1,196.0
