id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event,height
135183,2013,O,Brisbane,86.0,AUS,$,494230.0,atp250,Hard,75.0,26.92,44.0,70.37,7.0,23.543,Two-Handed Backhand,57.14,75.0,AUS,6.0,63.77,Right-Handed,John Millman,50.0,22.22,8.0,49.06,204.44,205.99,9.0,63.77,0.0,57.38,79.0,1,183.0
135184,2013,O,Brisbane,104.0,AUS,$,494230.0,atp250,Hard,63.49,39.58,48.39,68.18,4.0,31.435,Two-Handed Backhand,83.33,72.73,FIN,1.0,67.02,Left-Handed,Jarkko Nieminen,41.67,-58.33,12.0,48.57,232.77,123.57,12.0,58.51,0.0,54.27,78.0,1,185.0
135185,2013,O,Brisbane,102.0,AUS,$,494230.0,atp250,Hard,64.44,32.43,62.96,60.61,2.0,23.002,Two-Handed Backhand,57.14,80.0,JPN,0.0,62.5,Right-Handed,Kei Nishikori,40.0,10.0,10.0,45.71,190.18,201.91,10.0,63.89,0.0,54.93,73.0,1,178.0
135186,2013,O,Brisbane,96.0,AUS,$,494230.0,atp250,Hard,86.0,33.33,57.14,31.03,6.0,30.661,One-Handed Backhand,100.0,100.0,ESP,0.0,78.12,Right-Handed,Tommy Robredo,9.09,81.82,11.0,32.35,173.46,309.09,11.0,79.69,1.0,55.3,75.0,1,180.0
135187,2013,O,Brisbane,71.0,AUS,$,494230.0,atp250,Hard,82.86,40.0,45.0,56.0,15.0,27.534,Two-Handed Backhand,40.0,80.0,CYP,2.0,63.64,Right-Handed,Marcos Baghdatis,44.44,0.0,9.0,46.15,180.44,204.49,9.0,69.09,0.0,56.67,82.0,1,178.0
135188,2013,O,Brisbane,,AUS,$,494230.0,atp250,Hard,,,,,,24.145,Two-Handed Backhand,,,UKR,,,Right-Handed,Alexandr Dolgopolov,,,,,,,,,,,71.0,1,180.0
135189,2013,O,Brisbane,61.0,AUS,$,494230.0,atp250,Hard,100.0,12.5,57.69,42.11,10.0,21.62,One-Handed Backhand,66.67,100.0,BUL,4.0,50.0,Right-Handed,Grigor Dimitrov,22.22,60.0,9.0,25.58,143.49,273.69,10.0,78.85,0.0,54.74,81.0,1,191.0
135190,2013,O,Brisbane,105.0,AUS,$,494230.0,atp250,Hard,82.35,37.5,40.91,47.22,11.0,26.311,Two-Handed Backhand,25.0,80.0,UZB,2.0,69.86,Right-Handed,Denis Istomin,25.0,25.0,12.0,41.67,134.72,227.13,12.0,69.86,0.0,54.78,86.0,1,185.0
135191,2013,O,Brisbane,88.0,AUS,$,494230.0,atp250,Hard,74.0,26.67,61.54,42.31,7.0,31.604,Two-Handed Backhand,25.0,100.0,AUT,2.0,65.79,Left-Handed,Jurgen Melzer,9.09,63.64,11.0,32.39,103.07,269.96,11.0,69.74,1.0,51.7,80.0,1,183.0
135192,2013,O,Brisbane,126.0,AUS,$,494230.0,atp250,Hard,70.0,29.79,46.43,57.14,7.0,25.623,Two-Handed Backhand,45.45,80.0,GBR,3.0,71.43,Right-Handed,Andy Murray,35.71,-28.57,14.0,41.46,168.1,163.29,14.0,63.27,0.0,53.33,82.0,1,191.0
135193,2013,O,Brisbane,86.0,AUS,$,494230.0,atp250,Hard,73.53,31.03,68.42,54.84,1.0,23.002,Two-Handed Backhand,27.27,,JPN,1.0,64.15,Right-Handed,Kei Nishikori,33.33,100.0,9.0,43.33,146.48,306.1,9.0,71.7,0.0,56.64,73.0,1,178.0
135194,2013,O,Brisbane,132.0,AUS,$,494230.0,atp250,Hard,65.12,37.21,60.87,39.39,5.0,28.008,Two-Handed Backhand,75.0,66.67,FRA,1.0,48.31,Right-Handed,Gilles Simon,25.0,-25.0,12.0,38.16,176.6,153.3,12.0,62.92,2.0,51.52,70.0,1,183.0
135195,2013,O,Brisbane,82.0,AUS,$,494230.0,atp250,Hard,78.12,40.62,53.33,45.0,6.0,27.534,Two-Handed Backhand,50.0,80.0,CYP,2.0,51.61,Right-Handed,Marcos Baghdatis,33.33,10.0,9.0,42.31,168.96,197.07,10.0,66.13,0.0,55.26,82.0,1,178.0
135196,2013,O,Brisbane,59.0,AUS,$,494230.0,atp250,Hard,84.62,46.88,47.83,50.0,17.0,21.62,One-Handed Backhand,100.0,100.0,BUL,1.0,62.9,Right-Handed,Grigor Dimitrov,37.5,11.11,8.0,47.5,234.38,222.46,9.0,70.97,0.0,61.76,81.0,1,191.0
135197,2013,O,Brisbane,97.0,AUS,$,494230.0,atp250,Hard,82.61,30.77,64.0,38.71,4.0,25.623,Two-Handed Backhand,100.0,100.0,GBR,2.0,64.79,Right-Handed,Andy Murray,9.09,63.64,11.0,34.29,178.57,277.03,11.0,76.06,1.0,55.32,82.0,1,191.0
135198,2013,O,Brisbane,87.0,AUS,$,494230.0,atp250,Hard,79.49,32.56,66.67,37.93,5.0,23.002,Two-Handed Backhand,50.0,66.67,JPN,0.0,61.9,Right-Handed,Kei Nishikori,18.18,54.55,11.0,34.72,138.67,267.6,11.0,74.6,1.0,53.33,73.0,1,178.0
135199,2013,O,Brisbane,149.0,AUS,$,494230.0,atp250,Hard,79.17,23.19,51.22,52.27,12.0,21.62,One-Handed Backhand,25.0,77.78,BUL,3.0,63.72,Right-Handed,Grigor Dimitrov,12.5,5.88,16.0,34.51,112.96,208.99,17.0,69.03,1.0,51.77,81.0,1,191.0
135200,2013,O,Brisbane,,AUS,$,494230.0,atp250,Hard,,,,,,25.623,Two-Handed Backhand,,,GBR,,,Right-Handed,Andy Murray,,,,,,,,,,,82.0,1,191.0
135201,2013,O,Brisbane,91.0,AUS,$,494230.0,atp250,Hard,71.7,36.84,55.0,41.67,7.0,25.623,Two-Handed Backhand,75.0,60.0,GBR,4.0,72.6,Right-Handed,Andy Murray,27.27,27.27,11.0,38.71,180.78,229.57,11.0,67.12,1.0,54.07,82.0,1,191.0
135239,2013,O,Doha,151.0,QAT,$,1150720.0,atp250,Hard,55.56,35.94,57.14,64.58,2.0,23.137,Two-Handed Backhand,28.57,66.67,MDA,1.0,69.23,Right-Handed,Radu Albot,33.33,-66.67,12.0,48.21,162.43,116.26,12.0,56.04,2.0,51.72,69.0,1,175.0
135240,2013,O,Doha,64.0,QAT,$,1150720.0,atp250,Hard,82.86,18.75,65.0,60.0,2.0,32.497,One-Handed Backhand,100.0,100.0,GER,0.0,63.64,Left-Handed,Michael Berrer,22.22,80.0,9.0,31.91,200.97,293.49,10.0,76.36,0.0,55.88,100.0,1,193.0
135241,2013,O,Doha,112.0,QAT,$,1150720.0,atp250,Hard,79.03,25.0,45.24,46.88,11.0,28.061,Two-Handed Backhand,60.0,75.0,GER,1.0,59.62,Right-Handed,Dustin Brown,20.0,12.5,15.0,33.33,151.88,206.39,16.0,65.38,0.0,51.06,78.0,1,196.0
135242,2013,O,Doha,106.0,QAT,$,1150720.0,atp250,Hard,67.69,35.44,70.59,61.54,11.0,25.454,One-Handed Backhand,66.67,33.33,GER,1.0,79.27,Right-Handed,Daniel Brands,37.5,71.43,16.0,39.13,201.15,298.98,14.0,68.29,0.0,52.87,92.0,1,196.0
135243,2013,O,Doha,139.0,QAT,$,1150720.0,atp250,Hard,72.22,31.34,55.0,47.06,4.0,31.306,Two-Handed Backhand,50.0,71.43,SUI,2.0,64.29,Right-Handed,Marco Chiudinelli,25.0,25.0,16.0,36.63,153.4,218.51,16.0,66.07,1.0,52.11,85.0,1,185.0
135244,2013,O,Doha,39.0,QAT,$,1150720.0,atp250,Hard,74.07,60.71,66.67,81.82,3.0,32.44,Unknown Backhand,66.67,100.0,KUW,0.0,69.23,Right-Handed,Mohammad Ghareeb,100.0,33.33,6.0,66.67,309.2,246.3,6.0,71.79,0.0,69.23,,1,
135245,2013,O,Doha,169.0,QAT,$,1150720.0,atp250,Hard,69.84,43.53,46.0,43.33,3.0,30.061,Unknown Backhand,37.5,33.33,FRA,2.0,55.75,Right-Handed,David Guez,35.29,29.41,17.0,43.48,159.66,202.01,17.0,59.29,1.0,51.32,75.0,1,185.0
135246,2013,O,Doha,91.0,QAT,$,1150720.0,atp250,Hard,67.44,20.41,64.0,66.67,9.0,23.459,Two-Handed Backhand,28.57,0.0,GER,4.0,63.24,Right-Handed,Peter Gojowczyk,18.18,90.91,11.0,37.97,133.83,290.59,11.0,66.18,1.0,51.02,83.0,1,188.0
135247,2013,O,Doha,71.0,QAT,$,1150720.0,atp250,Hard,69.7,38.71,73.33,65.0,2.0,33.481,Two-Handed Backhand,100.0,50.0,CZE,0.0,68.75,Right-Handed,Jan Hernych,44.44,66.67,9.0,49.02,248.15,280.45,9.0,70.83,0.0,59.6,83.0,1,188.0
135248,2013,O,Doha,132.0,QAT,$,1150720.0,atp250,Hard,69.49,28.81,56.52,58.33,7.0,25.553,Two-Handed Backhand,36.36,60.0,TUR,2.0,56.19,Right-Handed,Marsel Ilhan,26.67,0.0,15.0,40.0,150.18,187.2,16.0,63.81,1.0,52.5,80.0,1,191.0
135249,2013,O,Doha,74.0,QAT,$,1150720.0,atp250,Hard,69.23,50.0,50.0,75.0,0.0,26.61,Two-Handed Backhand,100.0,71.43,GER,3.0,48.15,Right-Handed,Tobias Kamke,66.67,-50.0,9.0,57.14,291.67,114.38,8.0,59.26,0.0,58.18,76.0,1,178.0
135250,2013,O,Doha,112.0,QAT,$,1150720.0,atp250,Hard,69.81,32.56,64.0,51.28,4.0,22.5,One-Handed Backhand,71.43,62.5,SRB,1.0,67.95,Right-Handed,Dusan Lajovic,35.71,7.14,14.0,41.46,190.98,211.9,14.0,67.95,0.0,54.37,83.0,1,183.0
135251,2013,O,Doha,66.0,QAT,$,1150720.0,atp250,Hard,73.33,47.37,66.67,58.82,1.0,30.922,Two-Handed Backhand,36.36,66.67,ESP,2.0,58.82,Left-Handed,Daniel Munoz de la Nava,50.0,44.44,8.0,50.91,192.56,242.27,9.0,70.59,0.0,60.38,75.0,1,175.0
135252,2013,O,Doha,79.0,QAT,$,1150720.0,atp250,Hard,77.27,40.91,52.17,38.1,13.0,26.712,Unknown Backhand,20.0,100.0,FRA,2.0,65.67,Right-Handed,Josselin Ouanna,20.0,0.0,10.0,40.0,119.0,206.12,10.0,68.66,0.0,54.55,91.0,1,193.0
135253,2013,O,Doha,38.0,QAT,$,1150720.0,atp250,Hard,82.35,66.67,83.33,80.0,4.0,22.682,Two-Handed Backhand,85.71,,GER,0.0,58.62,Right-Handed,Jan-Lennard Struff,100.0,100.0,6.0,71.79,332.38,328.31,6.0,82.76,0.0,76.47,92.0,1,193.0
135254,2013,O,Doha,103.0,QAT,$,1150720.0,atp250,Hard,67.19,24.32,48.39,63.89,8.0,25.481,Two-Handed Backhand,66.67,86.67,ITA,4.0,67.37,Right-Handed,Matteo Viola,36.36,-154.55,11.0,43.84,191.24,32.4,11.0,61.05,0.0,53.57,80.0,1,185.0
135255,2013,O,Doha,77.0,QAT,$,1150720.0,atp250,Hard,75.0,45.16,60.0,54.55,3.0,32.497,One-Handed Backhand,57.14,75.0,GER,2.0,61.54,Left-Handed,Michael Berrer,50.0,22.22,8.0,49.06,206.85,219.76,9.0,69.23,0.0,59.05,100.0,1,193.0
135256,2013,O,Doha,99.0,QAT,$,1150720.0,atp250,Hard,83.61,34.0,42.11,48.78,18.0,28.061,Two-Handed Backhand,44.44,75.0,GER,4.0,61.62,Right-Handed,Dustin Brown,30.77,53.33,13.0,40.66,157.99,254.66,15.0,67.68,0.0,54.74,78.0,1,196.0
135257,2013,O,Doha,85.0,QAT,$,1150720.0,atp250,Hard,73.21,26.0,57.14,66.67,11.0,25.454,One-Handed Backhand,28.57,0.0,GER,0.0,80.0,Right-Handed,Daniel Brands,18.18,90.91,11.0,39.19,139.42,312.27,11.0,70.0,1.0,54.17,92.0,1,196.0
135258,2013,O,Doha,73.0,QAT,$,1150720.0,atp250,Hard,80.0,38.1,43.75,64.71,9.0,33.481,Two-Handed Backhand,50.0,66.67,CZE,0.0,68.63,Right-Handed,Jan Hernych,44.44,44.44,9.0,45.76,197.25,245.82,9.0,68.63,0.0,56.36,83.0,1,188.0
135259,2013,O,Doha,66.0,QAT,$,1150720.0,atp250,Hard,75.76,23.33,70.0,69.57,3.0,26.61,Two-Handed Backhand,75.0,100.0,GER,2.0,62.26,Right-Handed,Tobias Kamke,33.33,55.56,9.0,43.4,201.23,264.58,9.0,73.58,0.0,58.49,76.0,1,178.0
135260,2013,O,Doha,57.0,QAT,$,1150720.0,atp250,Hard,91.67,42.86,76.92,60.87,6.0,30.922,Two-Handed Backhand,44.44,,ESP,0.0,64.86,Left-Handed,Daniel Munoz de la Nava,57.14,100.0,7.0,50.98,205.31,339.45,8.0,86.49,0.0,65.91,75.0,1,175.0
135261,2013,O,Doha,121.0,QAT,$,1150720.0,atp250,Hard,73.77,38.98,54.55,43.75,6.0,26.712,Unknown Backhand,36.36,77.78,FRA,4.0,64.89,Right-Handed,Josselin Ouanna,28.57,-6.67,14.0,40.66,147.67,188.54,15.0,67.02,0.0,54.05,91.0,1,193.0
135262,2013,O,Doha,72.0,QAT,$,1150720.0,atp250,Hard,71.43,33.33,56.0,53.33,3.0,25.481,Two-Handed Backhand,60.0,66.67,ITA,1.0,66.22,Right-Handed,Matteo Viola,30.0,54.55,10.0,38.89,176.67,250.19,11.0,66.22,0.0,54.69,80.0,1,185.0
135263,2013,O,Doha,75.0,QAT,$,1150720.0,atp250,Hard,72.34,33.93,58.82,47.62,7.0,28.061,Two-Handed Backhand,36.36,40.0,GER,0.0,73.44,Right-Handed,Dustin Brown,30.77,46.15,13.0,37.66,148.68,257.76,13.0,68.75,0.0,51.77,78.0,1,196.0
135264,2013,O,Doha,138.0,QAT,$,1150720.0,atp250,Hard,74.67,25.68,46.43,52.5,8.0,25.454,One-Handed Backhand,45.45,66.67,GER,2.0,72.82,Right-Handed,Daniel Brands,29.41,11.76,17.0,35.09,153.04,211.68,17.0,66.99,0.0,50.23,92.0,1,196.0
135265,2013,O,Doha,56.0,QAT,$,1150720.0,atp250,Hard,87.1,32.43,90.0,69.23,1.0,33.481,Two-Handed Backhand,50.0,,CZE,1.0,75.61,Right-Handed,Jan Hernych,37.5,100.0,8.0,47.62,189.16,352.71,9.0,87.8,0.0,63.46,83.0,1,188.0
135266,2013,O,Doha,83.0,QAT,$,1150720.0,atp250,Hard,82.86,42.86,50.0,59.09,1.0,26.61,Two-Handed Backhand,57.14,0.0,GER,0.0,61.4,Right-Handed,Tobias Kamke,40.0,90.0,10.0,47.89,199.09,285.26,10.0,70.18,0.0,57.81,76.0,1,178.0
135267,2013,O,Doha,148.0,QAT,$,1150720.0,atp250,Hard,75.36,29.33,65.62,43.75,6.0,27.228,One-Handed Backhand,20.0,75.0,ITA,2.0,68.32,Right-Handed,Simone Bolelli,12.5,58.82,16.0,34.96,105.58,272.13,17.0,72.28,1.0,51.79,83.0,1,183.0
135268,2013,O,Doha,69.0,QAT,$,1150720.0,atp250,Hard,83.72,22.58,50.0,44.0,6.0,25.454,One-Handed Backhand,50.0,100.0,GER,2.0,75.44,Right-Handed,Daniel Brands,20.0,60.0,10.0,32.14,136.58,273.16,10.0,75.44,0.0,53.98,92.0,1,196.0
135269,2013,O,Doha,74.0,QAT,$,1150720.0,atp250,Hard,70.21,42.11,66.67,72.73,2.0,31.577,Two-Handed Backhand,100.0,100.0,RUS,0.0,79.66,Right-Handed,Nikolay Davydenko,37.5,11.11,8.0,48.98,252.33,229.65,9.0,69.49,0.0,60.19,72.0,1,178.0
