id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event,height
36077,2004,O,Doha,129.0,QAT,$,1000000.0,atp250,Hard,73.08,22.39,45.45,64.86,10.0,30.212,Unknown Backhand,22.22,72.73,MAR,1.0,70.27,Left-Handed,Hicham Arazi,14.29,-26.67,14.0,37.5,123.76,171.14,15.0,64.86,1.0,51.63,65.0,1,175.0
36078,2004,O,Doha,,QAT,$,1000000.0,atp250,Hard,,,,,,31.784,Two-Handed Backhand,,,SWE,,,Right-Handed,Jonas Bjorkman,,,,,,,,,,,83.0,1,183.0
36079,2004,O,Doha,117.0,QAT,$,1000000.0,atp250,Hard,68.33,24.64,68.42,63.64,4.0,27.309,One-Handed Backhand,42.86,0.0,ARG,1.0,75.95,Right-Handed,Agustin Calleri,20.0,86.67,15.0,34.07,151.13,302.37,15.0,68.35,0.0,50.0,86.0,1,183.0
36080,2004,O,Doha,139.0,QAT,$,1000000.0,atp250,Hard,59.65,42.59,53.85,52.94,5.0,24.349,Two-Handed Backhand,50.0,33.33,ARG,1.0,59.38,Right-Handed,Juan Ignacio Chela,42.86,42.86,14.0,46.59,188.39,219.73,14.0,57.29,0.0,52.17,75.0,1,191.0
36081,2004,O,Doha,66.0,QAT,$,1000000.0,atp250,Hard,88.46,40.74,69.23,64.0,10.0,27.755,Unknown Backhand,50.0,,FRA,2.0,66.67,Right-Handed,Nicolas Escude,57.14,100.0,7.0,51.92,211.88,332.36,8.0,82.05,0.0,64.84,70.0,1,185.0
36082,2004,O,Doha,93.0,QAT,$,1000000.0,atp250,Hard,76.92,42.5,54.29,60.87,6.0,25.602,Two-Handed Backhand,50.0,60.0,FRA,1.0,42.62,Right-Handed,Sebastien Grosjean,55.56,20.0,9.0,49.21,208.93,198.83,10.0,63.93,0.0,56.45,73.0,1,175.0
36083,2004,O,Doha,75.0,QAT,$,1000000.0,atp250,Hard,74.19,52.63,56.25,64.29,3.0,29.33,One-Handed Backhand,33.33,50.0,GBR,1.0,65.96,Right-Handed,Tim Henman,62.5,62.5,8.0,57.58,212.75,260.9,8.0,68.09,0.0,61.95,77.0,1,185.0
36084,2004,O,Doha,61.0,QAT,$,1000000.0,atp250,Hard,66.67,55.56,63.64,61.9,6.0,27.879,Two-Handed Backhand,46.15,50.0,SUI,0.0,75.0,Right-Handed,Ivo Heuberger,75.0,25.0,8.0,57.89,238.61,236.3,8.0,65.91,0.0,61.39,77.0,1,188.0
36085,2004,O,Doha,91.0,QAT,$,1000000.0,atp250,Hard,72.92,33.33,60.71,60.0,4.0,27.008,Unknown Backhand,57.14,50.0,AUT,2.0,63.16,Left-Handed,Stefan Koubek,30.77,53.85,13.0,40.54,181.25,252.64,13.0,68.42,0.0,54.67,68.0,1,175.0
36086,2004,O,Doha,,QAT,$,1000000.0,atp250,Hard,,,,,,28.005,One-Handed Backhand,,,KOR,,,Right-Handed,Hyung-Taik Lee,,,,,,,,,,,82.0,1,180.0
